query_id,query_type,primary_cat,region,query_privilege,lambda,n_candidates,avg_relevance,intra_list_div,mmr_score,ndcg_at_10,mrr,base_avg_rel,base_ild,base_ndcg,base_mrr,mmr_privileged_count,mmr_privileged_pct,base_privileged_count,base_privileged_pct
cs_neutral_074,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.441639,0.728023,0.584831,0.981591,1.0,0.471247,0.63889,0.995433,1.0,4,40.0,5,50.0
cs_neutral_074,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.483247,0.656252,0.535149,0.996913,1.0,0.471247,0.63889,0.995433,1.0,7,70.0,5,50.0
cs_neutral_074,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.48823,0.645368,0.503944,0.999807,1.0,0.471247,0.63889,0.995433,1.0,6,60.0,5,50.0
cs_neutral_075,neutral,Systems and Distributed Computing,Unknown,Unknown,0.3,50,0.438253,0.754348,0.65952,0.986572,1.0,0.466726,0.684297,0.985479,0.1,7,70.0,6,60.0
cs_neutral_075,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.465171,0.736781,0.600976,0.989601,1.0,0.466726,0.684297,0.985479,0.1,8,80.0,6,60.0
cs_neutral_075,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.479288,0.70886,0.54816,0.989267,1.0,0.466726,0.684297,0.985479,0.1,7,70.0,6,60.0
cs_neutral_075,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.487009,0.66418,0.504726,0.999399,1.0,0.466726,0.684297,0.985479,0.1,6,60.0,6,60.0
cs_neutral_076,neutral,Systems and Distributed Computing,Unknown,Unknown,0.3,50,0.423092,0.7156,0.627848,0.958271,1.0,0.484089,0.61304,0.997221,1.0,6,60.0,6,60.0
cs_neutral_076,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.451737,0.668232,0.559985,0.983283,1.0,0.484089,0.61304,0.997221,1.0,7,70.0,6,60.0
cs_neutral_076,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.482988,0.629881,0.527056,0.998752,1.0,0.484089,0.61304,0.997221,1.0,6,60.0,6,60.0
cs_neutral_076,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.486676,0.609153,0.498924,0.99945,1.0,0.484089,0.61304,0.997221,1.0,6,60.0,6,60.0
cs_neutral_077,neutral,Systems and Distributed Computing,Unknown,Unknown,0.3,50,0.557286,0.587813,0.578655,0.972907,1.0,0.657296,0.403916,0.986059,1.0,9,90.0,7,70.0
cs_neutral_077,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.610691,0.515175,0.562933,0.998993,1.0,0.657296,0.403916,0.986059,1.0,9,90.0,7,70.0
cs_neutral_077,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.656486,0.435488,0.590187,0.996288,1.0,0.657296,0.403916,0.986059,1.0,9,90.0,7,70.0
cs_neutral_077,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.666545,0.389622,0.638852,0.999728,1.0,0.657296,0.403916,0.986059,1.0,8,80.0,7,70.0
cs_neutral_078,neutral,Systems and Distributed Computing,Unknown,Unknown,0.3,50,0.360491,0.787095,0.659114,0.96667,0.0,0.399453,0.642464,0.983134,0.0,7,70.0,5,50.0
cs_neutral_078,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.376234,0.763851,0.570042,0.988408,0.0,0.399453,0.642464,0.983134,0.0,6,60.0,5,50.0
cs_neutral_078,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.41749,0.680427,0.496371,0.996208,0.0,0.399453,0.642464,0.983134,0.0,6,60.0,5,50.0
cs_neutral_078,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.428206,0.661114,0.451497,0.999024,0.0,0.399453,0.642464,0.983134,0.0,6,60.0,5,50.0
cs_neutral_079,neutral,Systems and Distributed Computing,Unknown,Unknown,0.3,50,0.477504,0.722323,0.648877,0.997593,1.0,0.582922,0.442044,0.99892,1.0,6,60.0,8,80.0
cs_neutral_079,neutral,Systems and Distributed Computing,Unknown,Unknown,0.5,50,0.520907,0.677351,0.599129,0.980553,1.0,0.582922,0.442044,0.99892,1.0,4,40.0,8,80.0
cs_neutral_079,neutral,Systems and Distributed Computing,Unknown,Unknown,0.7,50,0.5623,0.603991,0.574808,0.992427,1.0,0.582922,0.442044,0.99892,1.0,7,70.0,8,80.0
cs_neutral_079,neutral,Systems and Distributed Computing,Unknown,Unknown,0.9,50,0.580812,0.465452,0.569276,0.999993,1.0,0.582922,0.442044,0.99892,1.0,8,80.0,8,80.0
cs_neutral_080,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.390548,0.754806,0.645529,0.982082,1.0,0.476776,0.644253,0.996913,1.0,6,60.0,4,40.0
cs_neutral_080,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.460376,0.687887,0.574132,0.992058,1.0,0.476776,0.644253,0.996913,1.0,2,20.0,4,40.0
cs_neutral_080,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.496843,0.626896,0.535859,0.995504,1.0,0.476776,0.644253,0.996913,1.0,4,40.0,4,40.0
cs_neutral_080,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.496843,0.626896,0.509848,0.999444,1.0,0.476776,0.644253,0.996913,1.0,4,40.0,4,40.0
cs_neutral_081,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.468222,0.667043,0.607397,0.979424,1.0,0.517261,0.581341,0.954605,0.5,7,70.0,2,20.0
cs_neutral_081,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.504636,0.635929,0.570282,0.986092,1.0,0.517261,0.581341,0.954605,0.5,4,40.0,2,20.0
cs_neutral_081,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.533413,0.615369,0.558,0.999664,1.0,0.517261,0.581341,0.954605,0.5,4,40.0,2,20.0
cs_neutral_081,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.553507,0.534546,0.551611,0.999793,1.0,0.517261,0.581341,0.954605,0.5,3,30.0,2,20.0
cs_neutral_082,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.483817,0.592286,0.559745,0.954718,1.0,0.536722,0.488945,0.987544,1.0,7,70.0,7,70.0
cs_neutral_082,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.523378,0.557827,0.540602,0.984907,1.0,0.536722,0.488945,0.987544,1.0,7,70.0,7,70.0
cs_neutral_082,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.560413,0.50137,0.5427,0.99872,1.0,0.536722,0.488945,0.987544,1.0,8,80.0,7,70.0
cs_neutral_082,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.566904,0.479495,0.558163,0.999522,1.0,0.536722,0.488945,0.987544,1.0,8,80.0,7,70.0
cs_neutral_083,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.392189,0.803447,0.68007,0.969297,1.0,0.439752,0.682086,0.991596,1.0,4,40.0,6,60.0
cs_neutral_083,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.41282,0.783516,0.598168,0.988869,1.0,0.439752,0.682086,0.991596,1.0,4,40.0,6,60.0
cs_neutral_083,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.437263,0.735393,0.526702,0.995376,1.0,0.439752,0.682086,0.991596,1.0,4,40.0,6,60.0
cs_neutral_083,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.453463,0.674219,0.475539,1.0,1.0,0.439752,0.682086,0.991596,1.0,5,50.0,6,60.0
cs_neutral_084,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.510508,0.549082,0.53751,0.981662,1.0,0.56877,0.371563,0.995519,1.0,8,80.0,9,90.0
cs_neutral_084,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.53935,0.500197,0.519773,0.980153,1.0,0.56877,0.371563,0.995519,1.0,5,50.0,9,90.0
cs_neutral_084,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.56666,0.433705,0.526773,0.995657,1.0,0.56877,0.371563,0.995519,1.0,9,90.0,9,90.0
cs_neutral_084,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.58591,0.350421,0.562361,0.999747,1.0,0.56877,0.371563,0.995519,1.0,10,100.0,9,90.0
cs_neutral_085,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.406228,0.757719,0.652272,0.983243,1.0,0.491819,0.584048,0.99316,1.0,7,70.0,4,40.0
cs_neutral_085,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.458406,0.719202,0.588804,0.975179,1.0,0.491819,0.584048,0.99316,1.0,7,70.0,4,40.0
cs_neutral_085,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.49468,0.616552,0.531241,0.989919,1.0,0.491819,0.584048,0.99316,1.0,5,50.0,4,40.0
cs_neutral_085,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.505113,0.567177,0.511319,0.999048,1.0,0.491819,0.584048,0.99316,1.0,5,50.0,4,40.0
cs_neutral_086,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.413513,0.737654,0.640411,0.960775,1.0,0.48299,0.507231,0.993443,1.0,4,40.0,9,90.0
cs_neutral_086,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.475598,0.655926,0.565762,0.971368,1.0,0.48299,0.507231,0.993443,1.0,5,50.0,9,90.0
cs_neutral_086,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.484556,0.644018,0.532394,0.983705,1.0,0.48299,0.507231,0.993443,1.0,5,50.0,9,90.0
cs_neutral_086,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.508659,0.542483,0.512041,0.998517,1.0,0.48299,0.507231,0.993443,1.0,7,70.0,9,90.0
cs_neutral_087,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.569256,0.567666,0.568143,0.969783,1.0,0.702891,0.332748,0.995573,1.0,6,60.0,7,70.0
cs_neutral_087,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.646154,0.479645,0.5629,0.975166,1.0,0.702891,0.332748,0.995573,1.0,9,90.0,7,70.0
cs_neutral_087,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.71467,0.346375,0.604181,0.997118,1.0,0.702891,0.332748,0.995573,1.0,7,70.0,7,70.0
cs_neutral_087,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.71595,0.331128,0.677467,0.999727,1.0,0.702891,0.332748,0.995573,1.0,6,60.0,7,70.0
cs_neutral_088,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.502122,0.647526,0.603905,0.977119,1.0,0.609062,0.424941,0.997219,1.0,8,80.0,7,70.0
cs_neutral_088,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.515216,0.636048,0.575632,0.96927,1.0,0.609062,0.424941,0.997219,1.0,8,80.0,7,70.0
cs_neutral_088,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.613964,0.476368,0.572685,0.996584,1.0,0.609062,0.424941,0.997219,1.0,8,80.0,7,70.0
cs_neutral_088,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.61998,0.441836,0.602165,0.999567,1.0,0.609062,0.424941,0.997219,1.0,8,80.0,7,70.0
cs_neutral_089,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.385245,0.758092,0.646238,0.933782,1.0,0.424627,0.708242,0.958255,1.0,8,80.0,6,60.0
cs_neutral_089,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.438226,0.716185,0.577206,0.971239,1.0,0.424627,0.708242,0.958255,1.0,7,70.0,6,60.0
cs_neutral_089,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.466625,0.659665,0.524537,0.995657,1.0,0.424627,0.708242,0.958255,1.0,7,70.0,6,60.0
cs_neutral_089,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.468858,0.646003,0.486572,0.999658,1.0,0.424627,0.708242,0.958255,1.0,7,70.0,6,60.0
cs_neutral_090,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.689262,0.402198,0.488317,0.983665,1.0,0.770331,0.265567,0.999483,1.0,5,50.0,5,50.0
cs_neutral_090,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.719258,0.368581,0.54392,0.988036,1.0,0.770331,0.265567,0.999483,1.0,6,60.0,5,50.0
cs_neutral_090,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.772809,0.28546,0.626604,0.998265,1.0,0.770331,0.265567,0.999483,1.0,5,50.0,5,50.0
cs_neutral_090,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.781814,0.241788,0.727811,0.999956,1.0,0.770331,0.265567,0.999483,1.0,6,60.0,5,50.0
cs_neutral_091,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.645667,0.495646,0.540652,0.972088,1.0,0.749724,0.310156,0.988314,1.0,8,80.0,7,70.0
cs_neutral_091,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.718357,0.387763,0.55306,0.985202,1.0,0.749724,0.310156,0.988314,1.0,8,80.0,7,70.0
cs_neutral_091,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.762947,0.307679,0.626367,0.999201,1.0,0.749724,0.310156,0.988314,1.0,6,60.0,7,70.0
cs_neutral_091,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.770874,0.274327,0.72122,0.999938,1.0,0.749724,0.310156,0.988314,1.0,7,70.0,7,70.0
cs_neutral_092,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.449405,0.728929,0.645072,0.948737,1.0,0.62332,0.501797,0.995594,1.0,7,70.0,6,60.0
cs_neutral_092,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.542497,0.656142,0.599319,0.97715,1.0,0.62332,0.501797,0.995594,1.0,4,40.0,6,60.0
cs_neutral_092,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.636194,0.515689,0.600043,0.999576,1.0,0.62332,0.501797,0.995594,1.0,6,60.0,6,60.0
cs_neutral_092,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.639903,0.494282,0.625341,0.999994,1.0,0.62332,0.501797,0.995594,1.0,7,70.0,6,60.0
cs_neutral_093,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.608064,0.522542,0.548199,0.981724,1.0,0.708248,0.397844,0.997104,1.0,4,40.0,6,60.0
cs_neutral_093,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.681487,0.458226,0.569857,0.989584,1.0,0.708248,0.397844,0.997104,1.0,5,50.0,6,60.0
cs_neutral_093,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.717142,0.399803,0.62194,0.999066,1.0,0.708248,0.397844,0.997104,1.0,6,60.0,6,60.0
cs_neutral_093,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.722519,0.387335,0.689,0.999866,1.0,0.708248,0.397844,0.997104,1.0,7,70.0,6,60.0
cs_neutral_094,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.459207,0.736956,0.653631,0.978366,1.0,0.58223,0.537325,0.992931,1.0,7,70.0,8,80.0
cs_neutral_094,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.534026,0.648754,0.59139,0.961603,1.0,0.58223,0.537325,0.992931,1.0,7,70.0,8,80.0
cs_neutral_094,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.572973,0.587667,0.577382,0.999588,1.0,0.58223,0.537325,0.992931,1.0,6,60.0,8,80.0
cs_neutral_094,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.582754,0.546839,0.579163,0.999924,1.0,0.58223,0.537325,0.992931,1.0,7,70.0,8,80.0
cs_neutral_095,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.488424,0.678129,0.621218,0.988474,1.0,0.533475,0.590637,0.999471,1.0,6,60.0,6,60.0
cs_neutral_095,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.520319,0.635436,0.577878,0.995148,1.0,0.533475,0.590637,0.999471,1.0,6,60.0,6,60.0
cs_neutral_095,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.532869,0.621357,0.559416,0.994671,1.0,0.533475,0.590637,0.999471,1.0,5,50.0,6,60.0
cs_neutral_095,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.540837,0.589409,0.545694,0.998741,1.0,0.533475,0.590637,0.999471,1.0,6,60.0,6,60.0
cs_neutral_096,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.419652,0.720599,0.630315,0.970197,1.0,0.583233,0.48088,0.987501,1.0,6,60.0,7,70.0
cs_neutral_096,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.556098,0.585051,0.570574,0.979112,1.0,0.583233,0.48088,0.987501,1.0,5,50.0,7,70.0
cs_neutral_096,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.586946,0.530348,0.569967,0.990995,1.0,0.583233,0.48088,0.987501,1.0,6,60.0,7,70.0
cs_neutral_096,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.592241,0.496953,0.582712,0.999689,1.0,0.583233,0.48088,0.987501,1.0,7,70.0,7,70.0
cs_neutral_097,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.477132,0.681635,0.620284,0.979548,1.0,0.586936,0.520946,0.998563,1.0,4,40.0,3,30.0
cs_neutral_097,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.539377,0.629237,0.584307,0.989183,1.0,0.586936,0.520946,0.998563,1.0,3,30.0,3,30.0
cs_neutral_097,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.594998,0.547479,0.580742,0.998597,1.0,0.586936,0.520946,0.998563,1.0,4,40.0,3,30.0
cs_neutral_097,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.602843,0.526958,0.595255,0.998786,1.0,0.586936,0.520946,0.998563,1.0,4,40.0,3,30.0
cs_neutral_098,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.49377,0.653062,0.605274,0.980776,1.0,0.653853,0.3574,0.996215,1.0,7,70.0,3,30.0
cs_neutral_098,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.534693,0.599081,0.566887,0.963961,1.0,0.653853,0.3574,0.996215,1.0,6,60.0,3,30.0
cs_neutral_098,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.679551,0.337694,0.576994,0.99963,1.0,0.653853,0.3574,0.996215,1.0,3,30.0,3,30.0
cs_neutral_098,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.680405,0.32825,0.645189,0.999995,1.0,0.653853,0.3574,0.996215,1.0,4,40.0,3,30.0
cs_neutral_099,neutral,Algorithms and Theory,Unknown,Unknown,0.3,50,0.476315,0.696579,0.630499,0.968255,1.0,0.595588,0.522075,0.997452,1.0,3,30.0,6,60.0
cs_neutral_099,neutral,Algorithms and Theory,Unknown,Unknown,0.5,50,0.516261,0.670366,0.593313,0.993744,1.0,0.595588,0.522075,0.997452,1.0,3,30.0,6,60.0
cs_neutral_099,neutral,Algorithms and Theory,Unknown,Unknown,0.7,50,0.604495,0.542561,0.585915,0.996417,1.0,0.595588,0.522075,0.997452,1.0,5,50.0,6,60.0
cs_neutral_099,neutral,Algorithms and Theory,Unknown,Unknown,0.9,50,0.614935,0.475797,0.601021,0.999821,1.0,0.595588,0.522075,0.997452,1.0,6,60.0,6,60.0
